ID,Labels,F0,F1,F2,F3,F4,Time
CDMN3E2SF001_LEC,CLa_A,171.59286,464.98579,1649.61027,2898.25612,4151.01591,0.06492
CDMN3E2SF001_LEC,CFAa_T,202.79911,564.03785,1578.46174,2849.99654,3510.85285,0.08034
CDMN3E2SF001_LEC,CODCVSaCFA_A,184.80663,454.02466,1688.49657,2963.45603,4034.02749,0.09738
CDMN3E2SF001_LEC,CNAa_A,197.36009,488.17573,1560.40832,2466.70784,3327.67974,0.07304
CDMN3E2SF001_LEC,CVSa_T,178.94602,520.12706,1795.99865,2560.86112,3418.72995,0.10956
CDMN3E2SF001_LEC,COSDa_A,196.43252,433.6747,1659.37511,2927.91097,4232.56357,0.08115
CDMN3E2SF001_LEC,CLaCFA_A,208.5169,511.84043,1650.23944,3017.57368,4261.8339,0.05437
CDMN3E2SF001_LEC,COVa_T,246.46968,509.97888,1659.80715,2938.1005,3952.59798,0.07304
CDMN3E2SF001_LEC,CFAa_A,254.13284,483.30411,1564.13634,3069.55148,4289.88792,0.0633
CDMN3E2SF001_LEC,CNAa_A,226.22002,612.37115,1471.75383,2396.31044,3954.31723,0.05599
CDMN3E2SF001_LEC,CNAa_A,214.22749,522.38861,1673.64242,3101.61644,4123.69633,0.05681
CDMN3E2SF001_LEC,COVa_A,184.62861,420.10204,1690.26324,2265.85324,3636.85017,0.0633
CDMN3E2SF001_LEC,CVSa_T,140.58125,737.24555,1716.30108,2269.39666,3476.12145,0.06979
CDMN3E2SF001_LEC,CLaCFA_A,212.0164,481.12593,1665.36008,2820.057,4215.48153,0.05599
CDMN3E2SF001_LEC,CNBa_T,235.04853,683.7462,1485.29389,2947.86263,3355.06598,0.05843
CDMN3E2SF001_LEC,CLa_A,247.24501,479.42505,1679.69167,3066.61882,4262.5453,0.05843
CDMN3E2SF001_LEC,CLa_A,173.01852,550.27844,1588.17343,2119.32872,3299.67005,0.07709
CDMN3E2SF001_LEC,CODaCNA_T,185.83678,824.33285,1660.83494,3076.27755,4482.81332,0.09332
CDMN3E2SF001_LEC,CODaCNA_T,176.136,498.66883,1570.05112,2445.5432,3208.74957,0.06654
CDMN3E2SF001_LEC,CLa_A,207.80815,514.09343,1758.81319,2692.18356,3590.17887,0.05843
CDMN3E2SF001_LEC,COVa_A,209.22186,492.83039,1605.2068,2594.07984,3295.52642,0.0706
CDMN3E2SF001_LEC,CNAa_A,205.07765,498.7468,1837.82126,3132.69658,4116.17232,0.06086
CDMN3E2SF001_LEC,CLa_A,186.77919,459.34783,1640.64551,2676.31269,3431.91315,0.07547
CDMN3E2SF001_LEC,CFAa_T,211.08429,525.72586,1646.33799,2763.6774,3599.98269,0.06979
CDMN3E2SF001_LEC,CODCLa_T,209.18668,592.90915,1664.82676,2842.22154,3274.71329,0.09495
CDMN3E2SF001_LEC,COSVaCVS_T,190.81613,485.50575,1595.74676,2497.06634,3555.02423,0.0706
CDMN3E2SF001_LEC,COVa_T,207.99244,562.34666,1652.12256,2718.05699,3379.45339,0.07709
CDMN3E2SF001_LEC,COSDa_A,208.49225,556.212,1552.48847,2027.74234,3261.05621,0.07385
CDMN3E2SF001_LEC,COVa_A,181.843,519.45027,1551.5468,2190.16303,3452.02537,0.0706
CDMN3E2SF001_LEC,CFVa_A,249.06645,538.28319,1385.6262,2443.27324,3312.76772,0.04545
CDMN3E2SF001_LEC,CNBaCFA_T,215.14029,476.66226,1530.17634,3069.00074,3832.84168,0.07141
CDMN3E2SF001_LEC,CNBa_A,182.06635,852.13993,1794.33793,3127.24818,3568.40732,0.08115
CDMN3E2SF001_LEC,COSDCVSa_A,210.80756,432.00364,1762.18565,2764.64248,3582.88646,0.05762
CDMN3E2SF001_LEC,CFLaCNA_T,82.98988,650.99083,1459.7063,2344.81251,3553.40033,0.10631
CDMN3E2SF001_LEC,COSBaCVS_T,188.45765,641.31834,1634.32502,2727.15264,3386.4399,0.07709
CDMN3E2SF001_LEC,COSDa_A,213.54988,493.14866,1696.39487,2896.42927,4115.69213,0.07547
CDMN3E2SF001_LEC,COSVa_A,235.42577,697.88831,1731.61148,2845.69406,3955.35929,0.06654
CDMN3E2SF001_LEC,CLa_A,177.94194,472.68287,1687.66938,2517.11396,3286.03043,0.07223
CDMN3E2SF001_LEC,CVMa_A,254.86352,467.79698,1671.55767,2823.03159,3613.40266,0.08602
CDMN3E2SF001_LEC,CLa_A,198.96318,653.40717,1557.99399,2474.63103,3697.13548,0.09495
CDMN3E2SF001_LEC,CVMa_A,198.68946,599.67667,1715.14575,2214.46382,3223.76349,0.07304
CDMN3E2SF001_LEC,CNAa_A,187.14434,388.35794,1401.08863,1935.16942,3230.89984,0.0917
CDMN3E2SF001_LEC,CODa_A,195.35049,400.02781,1597.84432,2904.44016,4052.28685,0.04301
CDMN3E2SF001_LEC,COBa_A,122.63696,617.45832,1611.2733,2272.22094,3393.52936,0.07628
CDMN3E2SF001_LEC,CVSa_A,167.36598,489.33434,1658.50731,2270.14747,3494.87257,0.05916
CDMN2E3SF004_LEC,CLa_T,240.07764,606.342,1528.67417,2569.48218,3678.06053,0.06905
CDMN2E3SF004_LEC,COSDa_T,216.45957,535.10999,1632.73936,2770.3261,3982.25352,0.06716
CDMN2E3SF004_LEC,COBa_T,211.64419,572.14566,1400.57811,2610.84343,3891.53829,0.06337
CDMN2E3SF004_LEC,CFAa_A,NA,587.41774,1249.6036,2739.11586,3829.93378,0.0454
CDMN2E3SF004_LEC,CLaCFA_A,588.61836,446.77841,1553.95948,2817.02848,4074.57542,0.07567
CDMN2E3SF004_LEC,CFLa_T,190.55302,530.73794,1626.76627,2746.45145,3987.46328,0.05202
CDMN2E3SF004_LEC,CFAa_T,175.2839,577.3347,1497.16367,2652.97274,4006.07405,0.13526
CDMN2E3SF004_LEC,COSDa_T,168.97854,434.62045,1214.55899,2993.11412,3906.95891,0.07473
CDMN2E3SF004_LEC,CODCVSa_T,195.97012,493.42421,1579.09794,2705.99033,4044.55238,0.06337
CDMN2E3SF004_LEC,CVMa_T,233.1144,455.62764,1929.55657,2723.01298,4106.90242,0.07662
CDMN2E3SF004_LEC,CODCVSa_T,191.3135,486.76105,1617.3331,2682.56815,4099.82021,0.05297
CDMN2E3SF004_LEC,CVMa_T,224.02044,456.13363,1589.37995,2631.37988,4020.61445,0.06716
CDMN2E3SF004_LEC,CODaCFA_T,NA,518.12101,1600.86408,2744.02331,4030.68992,0.08891
CDMN2E3SF004_LEC,COBa_T,185.56597,514.51724,1527.55192,2631.83946,4062.10564,0.08229
CDMN2E3SF004_LEC,CFAa_T,182.64991,495.94143,1338.60831,2448.23353,4054.97113,0.06243
CDMN2E3SF004_LEC,CNBa_A,178.15062,422.92447,1231.20641,2370.51341,3692.04792,0.0681
CDMN2E3SF004_LEC,COSBa_T,174.40866,548.04449,1433.29922,2567.35169,3886.18245,0.06054
CDMN2E3SF004_LEC,CAPaCNA_T,NA,480.00038,1600.5082,2574.23511,3918.35635,0.06243
CDMN2E3SF004_LEC,CLaCFA_A,186.21994,480.96568,1473.75473,2793.98847,4117.20056,0.07094
CDMN2E3SF004_LEC,COSDSaCNA_T,189.53614,749.80267,1723.70813,2735.72109,3887.94338,0.06243
CDMN2E3SF004_LEC,CLaCFA_T,180.0259,466.58421,1527.60364,2698.32206,4084.29848,0.07094
CDMN2E3SF004_LEC,CNBa_T,182.07353,467.53223,1464.88266,2700.74249,3761.26885,0.07378
CDMN2E3SF004_LEC,COSBa_T,158.51565,501.51072,1498.91281,2722.65519,4000.82842,0.07378
CDMN2E3SF004_LEC,CLa_T,173.06134,670.70254,1509.95035,2507.04239,3848.66551,0.06621
CDMN2E3SF004_LEC,COVa_T,196.92592,663.23841,1709.24174,2767.55901,4023.05408,0.09081
CDMN2E3SF004_LEC,CNBa_T,206.43455,661.18732,1709.89809,2824.53299,3969.19886,0.13148
CDMN2E3SF004_LEC,CFPa_T,201.18973,626.74455,1867.19723,2894.89844,4073.02026,0.08324
CDMN2E3SF004_LEC,COVaCNA_T,NA,560.3442,1688.28749,2534.3294,3936.351,0.06905
CDMN2E3SF004_LEC,CLaCFA_T,166.80699,564.75943,1586.76903,2556.82288,3993.67041,0.0681
CDMN2E3SF004_LEC,CODCVSa_T,187.8257,482.81153,1640.96196,2603.48729,3896.90334,0.10783
CDMN2E3SF004_LEC,CNAa_A,187.07196,418.07939,1552.53777,2615.23358,3752.48454,0.05013
CDMN2E3SF004_LEC,CVSa_T,NA,679.19202,1741.03179,2800.70205,3986.1835,0.06243
CDMN2E3SF004_LEC,COSDa_T,NA,819.76078,1690.26421,2993.01467,3906.29687,0.07189
CDMN2E3SF004_LEC,CLaCFA_A,188.10513,501.02681,1492.06787,2546.19535,3595.98463,0.10216
CDMN2E3SF004_LEC,COVa_T,222.19939,537.57676,1643.9339,2515.76238,3938.07941,0.07756
CDMN2E3SF004_LEC,CFAaCFA_A,223.89742,453.08938,1458.51909,2514.55304,4050.34092,0.07756
CDMN2E3SF004_LEC,CNAaCFA_A,185.11211,471.08224,1709.10865,2694.52346,3760.52068,0.11067
CDMN2E3SF004_LEC,COVa_T,198.18853,491.77989,1324.43686,2441.72378,3628.94132,0.09081
CDMN2E3SF004_LEC,CVSa_A,159.90301,578.65308,1744.53233,2911.82002,3786.20671,0.13526
CDMN2E3SF004_LEC,CLaCFA_A,182.74447,494.06361,1585.11682,2893.14977,4036.80183,0.08797
CDMN2E3SF004_LEC,CNBa_T,231.08649,575.79008,1468.55948,2650.05826,3691.39948,0.05675
CDMN2E3SF004_LEC,CLaCFA_T,242.44892,503.91942,1637.36155,2669.6398,4056.38141,0.07567
CDMN2E3SF004_LEC,CLa_T,NA,635.8872,1719.73209,2633.58832,3896.38794,0.07283
CDMN2E3SF004_LEC,CODaCNA_T,177.99706,529.15336,1685.17932,2573.79961,3919.70612,0.08716
CDMN2E3SF004_LEC,CODaCNA_T,195.30955,658.96291,1647.1484,2720.27786,3851.55139,0.07851
CDMN2E3SF004_LEC,CODaCNA_T,209.05235,753.87545,1673.53204,2859.814,3901.66595,0.08513
CDMN2E3SF004_LEC,CLa_T,181.41122,593.24105,1741.3914,2585.50686,4001.87746,0.06432
CDMN2E3SF004_LEC,COVa_T,194.10371,577.59862,1706.58435,2584.83431,3689.26441,0.0615
CDMN2E3SF004_LEC,CLaCFA_T,186.94509,526.16331,1510.4893,2539.5794,3970.06807,0.09081
CDMN2E3SF004_LEC,CODCLa_T,184.45222,428.54869,1604.24206,2662.04605,3864.65816,0.10499
CDMN2E3SF004_LEC,CODCLa_T,206.98225,731.64384,1585.74941,2653.20599,3908.98294,0.08986
CDMN2E3SF004_LEC,COSVaCVS_T,166.24193,648.51613,1742.86651,2324.59394,3852.96933,0.10594
CDMN2E3SF004_LEC,COVa_T,209.26727,539.84466,1602.91741,2477.1997,3926.5664,0.06432
CDMN2E3SF004_LEC,COSDa_T,218.90109,603.53792,1542.71861,2497.10006,3820.34246,0.08418
CDMN2E3SF004_LEC,COVa_T,203.3308,527.79404,1616.81044,2475.62778,3590.33104,0.05297
CDMN2E3SF004_LEC,CAPa_T,214.58974,580.80153,1513.49676,2605.07173,3723.45126,0.05581
CDMN2E3SF004_LEC,CNBaCFA_T,206.35204,590.05715,1497.84998,2421.98069,3933.21688,0.09648
CDMN2E3SF004_LEC,CNAa_T,198.85559,636.62147,1445.3969,2489.65064,3906.33399,0.10121
CDMN2E3SF004_LEC,COSDCVSaCFA_A,NA,419.35048,1684.60715,2759.33709,3852.78144,0.06337
CDMN2E3SF004_LEC,COSBaCVS_T,214.60167,700.1422,1597.62957,2088.65001,3656.85599,0.11067
CDMN2E3SF004_LEC,COSDa_T,180.27724,514.115,1683.18025,2338.33711,3727.43385,0.05202
CDMN2E3SF004_LEC,COSVaCNA_T,175.51259,676.71131,1805.54704,2493.82721,3809.20746,0.07851
CDMN2E3SF004_LEC,CLa_T,193.81643,664.51236,1685.31382,2545.41775,4021.04792,0.07756
CDMN2E3SF004_LEC,CVMa_A,175.35248,655.00407,1620.36365,2870.87684,3567.40345,0.12013
CDMN2E3SF004_LEC,CLa_A,87.01926,672.87392,1608.79037,2541.9036,3770.51292,0.05959
CDMN2E3SF004_LEC,CODa_T,NA,574.36979,1724.60896,2663.92782,3857.76982,0.06432
CDMN2E3SF004_LEC,COBa_T,163.65477,683.94986,1618.28129,2195.97214,3800.16182,0.04635
CDMN2E3SF004_LEC,CVSa_T,168.284,571.25861,1515.54671,1873.56295,3789.21661,0.05202
CDMN2E1SM009_LEC,CLa_T,108.44422,564.60854,1441.70317,2277.94646,3104.29901,0.04492
CDMN2E1SM009_LEC,COSDa_A,101.28432,427.86568,1495.98977,2374.31229,3582.53788,0.05576
CDMN2E1SM009_LEC,COBa_A,96.99214,550.33975,1499.9642,2364.2661,3919.60283,0.05576
CDMN2E1SM009_LEC,CFAa_T,119.89873,632.04281,1430.4638,2407.71018,3646.09884,0.09603
CDMN2E1SM009_LEC,COSDa_A,122.86556,601.95739,960.12914,2443.07716,3407.41272,0.06195
CDMN2E1SM009_LEC,CLa_T,104.94646,580.56509,1480.60355,2334.16601,3384.97209,0.06494
CDMN2E1SM009_LEC,COSDa_A,128.29296,511.41427,1556.86267,2428.72131,3518.11586,0.05292
CDMN2E1SM009_LEC,COBa_T,125.74804,611.04687,1360.14619,2313.814,3693.38474,0.05773
CDMN2E1SM009_LEC,CFAa_A,123.58897,559.54765,1024.42375,2355.78488,3510.87175,0.02046
CDMN2E1SM009_LEC,CLaCFA_T,98.89985,532.62205,1276.11962,2354.16216,3852.33241,0.04493
CDMN2E1SM009_LEC,CFLa_A,99.33318,573.14664,1113.35307,2245.59611,3140.01914,0.04631
CDMN2E1SM009_LEC,CFAa_T,100.43611,600.03068,1355.49634,2194.66827,3675.2569,0.13332
CDMN2E1SM009_LEC,COSDa_T,87.58729,513.60584,1247.31946,2245.34645,3420.9599,0.04541
CDMN2E1SM009_LEC,CODCVSa_A,121.43486,481.51563,1575.64274,2366.61835,3407.96123,0.05802
CDMN2E1SM009_LEC,CVMa_A,132.10303,540.90955,1458.38479,2367.66339,3186.62026,0.07011
CDMN2E1SM009_LEC,CODaCFA_A,106.32656,442.31848,1404.69877,2335.74892,3947.13311,0.06527
CDMN2E1SM009_LEC,COBa_A,97.85952,536.32274,1085.07559,2081.90838,3138.67191,0.03868
CDMN2E1SM009_LEC,CFAa_T,91.45396,474.5884,1154.96531,2222.10718,3918.50072,0.03143
CDMN2E1SM009_LEC,COSBa_T,104.5352,566.16234,993.72099,2101.42822,3226.35141,0.06564
CDMN2E1SM009_LEC,CFVaCNA_A,101.85328,618.73141,1239.10151,2320.13312,3203.35611,0.04102
CDMN2E1SM009_LEC,CLaCFA_T,95.27965,486.1816,1213.3983,2291.73803,3803.69037,0.06676
CDMN2E1SM009_LEC,COSDaCNA_A,104.70674,490.37069,1456.01906,2328.3798,3636.76189,0.10385
CDMN2E1SM009_LEC,CLaCFA_A,92.47859,610.38813,1412.86835,2336.92547,4045.92194,0.07913
CDMN2E1SM009_LEC,CNBa_T,94.17485,546.70383,989.71371,2209.76233,2780.27376,0.07665
CDMN2E1SM009_LEC,COSBa_A,85.374,493.61103,1105.10083,2256.4447,3408.62172,0.05193
CDMN2E1SM009_LEC,CLa_T,119.2849,606.81836,1423.6918,2379.10947,3271.47182,0.09019
CDMN2E1SM009_LEC,CLa_A,91.72826,613.69192,1593.96368,2509.47362,3823.69477,0.07692
CDMN2E1SM009_LEC,COSVa_A,89.68965,485.45339,1149.64351,2222.83324,3450.97767,0.07692
CDMN2E1SM009_LEC,CNAa_T,123.21495,612.47402,1271.97393,2276.99915,3359.13031,0.11262
CDMN2E1SM009_LEC,CFPa_T,121.1167,583.5084,1687.60502,2373.2354,3261.47207,0.03379
CDMN2E1SM009_LEC,COVaCNA_T,101.17017,583.11711,1474.47289,2347.16137,4006.39899,0.08287
CDMN2E1SM009_LEC,CLa_A,89.38343,553.9651,1353.19812,2272.57599,3798.75607,0.09399
CDMN2E1SM009_LEC,CFAa_T,102.99161,567.48355,1062.20762,2198.77018,3375.30984,0.10813
CDMN2E1SM009_LEC,CODaCFA_A,100.73695,431.01404,1591.44376,2411.06949,3931.4425,0.12448
CDMN2E1SM009_LEC,CNAa_A,106.96107,558.69038,1471.35028,2190.74731,2953.82039,0.06556
CDMN2E1SM009_LEC,CVSa_T,101.18345,499.93211,1167.50623,2245.8144,3629.65846,0.07439
CDMN2E1SM009_LEC,COSDa_A,96.25785,396.62266,1069.4554,2341.0547,3623.3796,0.06808
CDMN2E1SM009_LEC,CLaCFA_T,89.40676,592.85554,1477.10828,2367.18585,3741.37355,0.11579
CDMN2E1SM009_LEC,COVa_T,116.64495,603.40078,1403.65152,2159.73092,3784.3328,0.0647
CDMN2E1SM009_LEC,CFAa_A,116.52847,446.19699,1284.62777,2367.51242,3864.83486,0.05449
CDMN2E1SM009_LEC,CNAa_A,108.49004,570.92852,1354.79682,2460.39922,3386.83116,0.08514
CDMN2E1SM009_LEC,CNAaCFA_A,106.82367,565.35947,1383.05758,2386.1478,4041.67721,0.07833
CDMN2E1SM009_LEC,COVa_A,85.11717,623.5804,1615.86883,2615.96718,3735.01005,0.05449
CDMN2E1SM009_LEC,CVSa_T,90.15768,700.92237,1621.44162,2522.13855,3882.88535,0.13622
CDMN2E1SM009_LEC,CLaCFA_A,100.25376,543.68127,1327.02859,2422.98837,3970.6108,0.09023
CDMN2E1SM009_LEC,CNBa_T,110.71914,627.36177,1150.09792,2259.65034,2948.19029,0.059
CDMN2E1SM009_LEC,CLa_A,116.99957,538.74797,1427.0156,2337.27619,3989.51119,0.05206
CDMN2E1SM009_LEC,CLa_A,96.92832,578.56956,1461.22675,2548.47115,3712.28849,0.06247
CDMN2E1SM009_LEC,CODaCNA_T,102.87013,569.07984,1405.8171,2289.48128,3722.32511,0.07288
CDMN2E1SM009_LEC,CODaCNA_T,92.12017,623.52901,1405.91739,2341.36917,4062.70136,0.07822
CDMN2E1SM009_LEC,CLa_A,92.24342,617.7281,1685.70327,2331.27187,3724.22556,0.04517
CDMN2E1SM009_LEC,COVa_A,100.90748,512.63433,1542.85416,2015.10025,3174.95723,0.0524
CDMN2E1SM009_LEC,CNAa_A,109.49478,350.1504,1679.45604,2448.44292,4059.63995,0.08311
CDMN2E1SM009_LEC,CLa_A,95.31242,527.38228,1599.07567,2548.83991,4129.58546,0.06177
CDMN2E1SM009_LEC,CFAa_T,108.46122,558.22236,1293.09374,2334.03508,3635.2897,0.08236
CDMN2E1SM009_LEC,CODCLa_T,104.33203,573.06114,1351.39261,2071.72384,3310.27079,0.09554
CDMN2E1SM009_LEC,COSVa_T,104.59609,557.54387,1266.84163,2213.94216,3333.68279,0.1615
CDMN2E1SM009_LEC,COVa_T,103.01798,528.16181,1326.61744,2255.2709,3290.10628,0.04991
CDMN2E1SM009_LEC,COSDa_A,102.12063,519.69788,1279.34959,2290.70471,3204.23708,0.08485
CDMN2E1SM009_LEC,COVa_A,96.10227,503.20489,1533.59064,2357.8858,3306.35277,0.0782
CDMN2E1SM009_LEC,CFVa_A,119.05047,672.57967,1452.45398,2235.74988,3272.15691,0.03732
CDMN2E1SM009_LEC,CNBaCFA_T,115.90974,627.37682,1218.74377,2201.71437,3201.90662,0.09522
CDMN2E1SM009_LEC,CNAa_T,113.05478,547.06918,1359.82025,2333.61716,3959.94586,0.08107
CDMN2E1SM009_LEC,COSDCVSa_A,95.06539,418.73035,1738.1333,2294.53989,3660.99823,0.06585
CDMN2E1SM009_LEC,CFLaCNA_T,94.32996,381.88948,1206.14749,2123.10287,3306.80785,0.08909
CDMN2E1SM009_LEC,COSBaCVS_T,103.05886,601.95647,1242.90972,2421.89166,3610.61539,0.09231
CDMN2E1SM009_LEC,COSDa_A,110.64567,434.5936,1449.31603,2298.69995,3490.69103,0.02475
CDMN2E1SM009_LEC,COSVa_A,102.91774,544.24138,1319.48328,2218.9384,3373.08843,0.07071
CDMN2E1SM009_LEC,CLa_A,95.46572,298.46752,1382.40537,2396.89827,3818.23188,0.05421
CDMN2E1SM009_LEC,CVMa_A,103.41785,553.03976,1373.2248,2392.05626,3259.87021,0.08432
CDMN2E1SM009_LEC,CLa_A,95.61191,577.58191,1658.96432,2584.02817,3670.95217,0.08633
CDMN2E1SM009_LEC,CODa_A,97.3157,354.1441,1255.86686,2273.09237,3528.7445,0.07274
CDMN2E1SM009_LEC,COBa_T,88.50149,502.13624,930.32943,2055.1892,3117.55634,0.02451
CDMN2E1SM009_LEC,CVSa_A,89.33637,504.6473,1572.79039,2191.91382,3073.87668,0.07491
CDMN1E3SF003_LEC,CLa_T,215.36224,712.40036,1858.26381,2887.41903,3692.51067,0.06432
CDMN1E3SF003_LEC,COSDa_T,237.38341,670.51906,1851.63625,3050.9243,3959.77768,0.07
CDMN1E3SF003_LEC,COBa_T,214.1876,673.8854,1745.55729,2892.40161,3748.724,0.06243
CDMN1E3SF003_LEC,CFAa_A,210.82625,756.55931,1543.65373,2546.21842,4010.7789,0.06621
CDMN1E3SF003_LEC,CLaCFA_T,208.02448,550.07832,1724.31496,2694.10117,4554.0993,0.05675
CDMN1E3SF003_LEC,CFLa_A,218.60811,678.20445,1434.74079,2437.91633,3278.11264,0.05675
CDMN1E3SF003_LEC,CFAa_T,210.68505,685.32235,1861.84689,2802.12055,4666.03635,0.10594
CDMN1E3SF003_LEC,COSDa_T,180.27256,729.30071,1768.90689,2882.86693,4607.36997,0.08135
CDMN1E3SF003_LEC,CODCVSa_T,224.73872,629.15332,1818.99548,2773.99637,4711.80277,0.07567
CDMN1E3SF003_LEC,CVMa_T,293.32395,627.42327,1802.53021,2451.80641,3230.00089,0.07
CDMN1E3SF003_LEC,CODaCFA_A,261.6327,649.15733,1874.56176,2817.16306,3558.2214,0.07945
CDMN1E3SF003_LEC,COBa_T,201.7439,709.4613,1662.71628,2871.26134,3759.5691,0.07945
CDMN1E3SF003_LEC,CFAa_T,206.07365,648.61438,1752.31424,2950.20128,3988.092,0.10216
CDMN1E3SF003_LEC,COBa_T,219.94265,808.67808,1463.64248,2726.57126,4043.84065,0.06621
CDMN1E3SF003_LEC,CAPaCNA_T,263.19587,898.61731,1659.05438,2984.92357,3654.8619,0.10405
CDMN1E3SF003_LEC,CLaCFA_T,229.55435,672.93368,1885.11076,2908.81351,3836.0766,0.08135
CDMN1E3SF003_LEC,COSDSaCNA_T,265.19892,867.96413,1828.84634,3044.53296,4039.09998,0.0681
CDMN1E3SF003_LEC,CLaCFA_T,198.62145,677.92881,1953.1676,2912.32213,4447.45294,0.06621
CDMN1E3SF003_LEC,CNBa_A,206.92007,686.44351,1439.32215,2687.02796,3353.06807,0.10216
CDMN1E3SF003_LEC,COSBa_A,178.87187,665.8021,1632.91268,2896.99224,4421.50781,0.06243
CDMN1E3SF003_LEC,CLa_A,177.02657,761.21214,1569.42515,2796.29175,4149.71899,0.06621
CDMN1E3SF003_LEC,COVa_T,240.00871,716.32687,1775.92319,2905.42731,3265.27521,0.06621
CDMN1E3SF003_LEC,CNBa_T,241.29219,869.51328,1703.25438,3124.81518,3942.81149,0.15134
CDMN1E3SF003_LEC,CFPa_T,261.02071,764.64588,1928.34505,2934.49742,3961.87129,0.09081
CDMN1E3SF003_LEC,COVaCNA_T,231.59754,682.51665,1817.67933,2883.36651,3952.86869,0.06621
CDMN1E3SF003_LEC,CLaCFA_A,188.71761,588.01759,1657.99955,2587.63763,4157.44264,0.06054
CDMN1E3SF003_LEC,CODCVSa_A,201.24783,555.83,1822.10791,2311.21773,3760.97383,0.09837
CDMN1E3SF003_LEC,CNAa_T,223.64122,602.91766,1790.57976,2901.35307,4704.07946,0.07
CDMN1E3SF003_LEC,CVSa_T,209.37879,667.35074,1827.42136,2704.96705,3790.51202,0.09648
CDMN1E3SF003_LEC,COSDa_T,234.70626,717.44047,1774.22441,3085.753,3945.4511,0.11162
CDMN1E3SF003_LEC,CLaCFA_T,227.05047,711.99382,1947.43495,2808.09586,3982.28667,0.08513
CDMN1E3SF003_LEC,COVa_T,273.11062,813.32608,1822.04108,2741.03641,3865.58015,0.04351
CDMN1E3SF003_LEC,CFAaCFA_A,284.64584,624.89526,1704.94781,2925.94439,4293.64183,0.07945
CDMN1E3SF003_LEC,CNAaCFA_T,260.68412,735.26676,1855.31876,2984.00212,4274.15731,0.08324
CDMN1E3SF003_LEC,COVa_T,192.1845,635.50408,1878.8276,2926.23131,4556.24129,0.06054
CDMN1E3SF003_LEC,CVSa_A,NA,996.69173,2021.28111,3085.66661,4120.42506,0.10972
CDMN1E3SF003_LEC,CLaCFA_T,205.59805,719.3754,1906.47505,2870.16971,4738.30765,0.07378
CDMN1E3SF003_LEC,CNBa_T,234.49918,838.50265,1682.014,2872.32505,3836.58566,0.08891
CDMN1E3SF003_LEC,CLaCFA_T,261.24157,746.47502,1825.22462,3043.29006,3945.05059,0.0681
CDMN1E3SF003_LEC,CLa_A,181.52864,610.22651,995.69926,2031.87636,3043.50575,0.07567
CDMN1E3SF003_LEC,CODaCNA_T,217.93783,704.42925,1687.12857,2741.17748,3692.57813,0.09648
CDMN1E3SF003_LEC,CODaCNA_T,195.98183,593.42284,1130.09616,2019.58267,3340.74678,0.06432
CDMN1E3SF003_LEC,CLa_T,227.00678,848.45718,2015.29154,2831.09674,3770.40157,0.06243
CDMN1E3SF003_LEC,COVa_T,219.20206,709.68055,1742.04519,2513.46169,4014.73429,0.05675
CDMN1E3SF003_LEC,CLaCFA_T,201.79639,682.09402,1671.85218,2504.0652,3772.54781,0.06432
CDMN1E3SF003_LEC,CODCLa_T,220.17509,804.0409,1764.20702,2839.17255,3421.51393,0.09081
CDMN1E3SF003_LEC,COSVaCVS_T,216.3069,717.30884,1829.40285,2608.93265,3852.32455,0.06432
CDMN1E3SF003_LEC,COVa_T,224.27048,717.76529,1898.26824,2862.42505,3707.10323,0.0681
CDMN1E3SF003_LEC,COSDa_T,218.74144,761.57537,1747.12861,2906.19031,4099.73244,0.07567
CDMN1E3SF003_LEC,COVa_T,NA,693.72834,1751.27531,2502.73635,4467.39462,0.05297
CDMN1E3SF003_LEC,CAPa_T,197.10295,654.27239,1618.88724,2649.67574,4277.92088,0.06432
CDMN1E3SF003_LEC,CNBaCFA_T,243.22585,782.48576,1749.79247,2873.94148,4021.96832,0.06621
CDMN1E3SF003_LEC,CNAa_T,235.2846,781.3763,1673.92504,2916.51385,4068.48887,0.1154
CDMN1E3SF003_LEC,COSDCVSaCFA_T,189.78341,644.77587,1857.88062,2430.59428,3717.19622,0.08135
CDMN1E3SF003_LEC,CFLaCNA_T,191.31378,536.53675,1596.14471,2179.56746,3723.30427,0.10026
CDMN1E3SF003_LEC,COSBaCVS_T,223.1051,775.47178,1687.73555,2408.27089,3111.40214,0.09081
CDMN1E3SF003_LEC,COSDa_T,229.10969,639.4607,1802.31414,3057.76135,4249.49388,0.05865
CDMN1E3SF003_LEC,COSVaCNA_T,270.83121,691.25401,1886.10876,2733.80592,4220.76695,0.07189
CDMN1E3SF003_LEC,CLa_T,189.35801,657.28175,1706.56128,2709.38114,4404.02488,0.04729
CDMN1E3SF003_LEC,CVMa_T,293.99088,576.96161,1804.5936,2811.80065,3675.77155,0.07378
CDMN1E3SF003_LEC,CLa_T,188.95019,674.54176,1658.11878,2545.88542,4078.26267,0.08891
CDMN1E3SF003_LEC,CNAa_T,190.51119,525.51996,1729.00336,2789.67689,4479.5479,0.09648
CDMN1E3SF003_LEC,COSBa_T,213.38227,658.22693,1706.53752,2603.54492,3993.24101,0.09081
CDMN1E3SF003_LEC,CVSa_T,194.04051,823.83039,1828.77034,2808.46335,4284.67187,0.11162
CDMN1E3SF003_LEC,CODa_T,282.98933,531.38308,1415.44784,2304.06172,3679.10991,0.12297
